,Pilot_1,Pilot_2,Bluetooth_Tester_3,Pilot_3,Pilot_4,Pilot_5,Bluetooth_Tester_1,Pilot_6,Pilot_7,Pilot_8,Pilot_9,Pilot_23
2023-01-27 09:40:01.240000+00:00,31.17050707111948,225.96981754307336,8.742001555640229,113.73813291012065,83.67856463880116,58.48040334302136,4.0849668845893525,15.88837666216422,22.417181488616006,62.38331698764128,21.330076297908047,16.289277114985556
2023-01-27 09:40:01.280000+00:00,21.4620426640506,104.28603471763735,4.846153846153851,60.514764931133854,83.18578426957052,52.013077404240946,5.837096230300653,7.445946640661184,31.79160972131516,29.32711085450963,26.591147932327626,33.072223321161765
2023-01-27 09:40:01.320000+00:00,31.948715271219264,58.44423371490687,3.272497871742809,44.83189746735702,74.72746584855143,59.945449813732886,8.410256410256412,12.912809091414085,46.23336894265691,35.72797348876614,34.444384989503575,32.036493070897706
2023-01-27 09:40:01.360000+00:00,22.08112940905595,139.32385470261679,5.444437038018994,52.93204601098662,51.92062706995328,61.454066927576704,11.717687047581112,11.863371114561286,38.83229959943889,29.0695314808861,26.43898290986888,31.50188869621909
2023-01-27 09:40:01.400000+00:00,25.963435293459142,114.06737935112314,4.25490065376805,55.64330941574292,55.22522825573044,44.8647062974349,9.356458087923926,7.827875768907261,83.4072554684245,33.05894878629088,25.500690967550728,17.405761437018768
2023-01-27 09:40:01.440000+00:00,16.925100791198687,123.93495730550804,5.88504509219704,70.70041249720454,58.54123226336805,52.29063274778613,6.40262829150812,9.125969175827489,44.31209393452601,24.80062460385855,41.91030615821944,20.416245164318177
2023-01-27 09:40:01.480000+00:00,9.830882628239662,166.04513719619794,6.327546157398496,83.54589489043403,121.91866211999084,40.842471352741626,4.339867538357403,9.525628530002574,52.67052538028649,23.36134080287537,29.811405476431514,6.915852664871322
2023-01-27 09:40:01.520000+00:00,8.94427190999916,215.49691295414493,3.0769230769230855,80.02504250206891,186.9198637526373,49.69656262143099,6.61249380064014,20.216180023912415,36.99987432116572,26.314302068358085,18.080474453828607,8.05564845707822
2023-01-27 09:40:01.560000+00:00,12.079135451338999,176.4221168791361,3.401666451646554,74.12828819005301,106.5900063209483,27.848331522254462,8.736137247635194,25.126016031407055,27.808874973660973,8.435205083589363,49.632616667899725,22.047932986824257
2023-01-27 09:40:01.600000+00:00,17.21682161752077,144.4374760460754,11.120189058056964,96.5156946563873,40.101974530177955,36.37533629109461,6.317741512456063,19.045570510831357,13.92545027848883,17.93589335138192,91.1382818712338,26.663800102297145
2023-01-27 09:40:01.640000+00:00,17.88854381999832,194.22181035212213,8.353885280988823,78.28130525442302,49.41832188931171,10.1446315592888,10.143578322183279,20.854712234038608,19.02174271938368,24.85500973779049,79.5678006584971,27.956472915663483
2023-01-27 09:40:01.680000+00:00,14.688846541713072,160.05461224006805,10.948136734570678,48.34322136508308,27.87677409269259,34.68678486386725,13.009363315039385,27.239361919345022,13.201042714590885,30.78247743366884,44.752719542781165,39.74191911758764
2023-01-27 09:40:01.720000+00:00,13.325766132725931,90.36105543998073,4.5798989873223235,47.148751100655055,39.94814681868676,13.897874197562192,8.94427190999916,19.18779648756543,9.134263639777352,30.77948836259804,22.929948926337786,56.55456542017113
2023-01-27 09:40:01.760000+00:00,7.090723638766453,81.10589702237804,5.656854249492381,88.56931419087225,47.00417128114998,70.11184119795138,10.04119994230714,11.104565914087514,30.917781250251075,34.445054524165336,25.967944752717063,43.21695063221301
2023-01-27 09:40:01.800000+00:00,14.422205101855958,97.38813406282603,5.656854249492381,100.71559349863433,136.88316185711082,44.01136216933077,10.049308934721358,7.646552707022085,16.0,22.10695593066837,17.271431948628617,34.07977492998033
2023-01-27 09:40:01.840000+00:00,27.47919857129963,94.60289353863791,6.178433318531611,77.80374212519756,108.67474922339656,28.393154060202175,6.928203230275509,4.924278552858792,21.149409761184568,15.297020495537122,11.914050261405757,42.552820300658155
2023-01-27 09:40:01.880000+00:00,19.38601395545651,53.51796273858632,6.374025469421334,82.620895878034,164.0808241757202,47.12857676466813,6.374025469421334,23.502454459049165,19.66114308491384,27.88806333022593,25.333657723696888,33.57738397116594
2023-01-27 09:40:01.920000+00:00,49.5524218546403,54.82899027634692,9.953673617616978,90.47259273840244,113.47816469140602,32.353725199638454,7.174123938957033,108.59309398947047,20.723891743409954,15.980128190591916,21.354878269135465,29.600301525481317
2023-01-27 09:40:01.960000+00:00,88.37758597680093,45.692135443103105,12.448559266498401,67.50559053425592,111.46943161215492,67.97662346657664,7.342709460008692,171.40078633397505,25.020317535434483,12.545449367749216,48.55967685788268,27.10498786472349
2023-01-27 09:40:02+00:00,107.15665585117405,59.295027100757665,4.773364626962132,44.55402927940385,95.70230111079431,58.15280222067417,5.656854249492381,91.98446771534469,26.511525478491542,27.914975266685676,63.86923460483157,32.920183483711476
2023-01-27 09:40:02.040000+00:00,56.09953026295088,109.58003253700736,4.8161464130764315,41.372861105345365,92.96914431701757,62.75490986516539,5.656854249492381,29.024610436964583,11.09034614239995,31.06026530898127,49.121700867083426,40.38139611149197
2023-01-27 09:40:02.080000+00:00,89.00824658162561,102.96528543046861,11.03418093755905,56.584661089072284,160.22877907777368,16.698451693050018,5.656854249492381,37.88993995808268,10.556690799396529,47.707003395817694,79.50850309835009,31.872070275943283
2023-01-27 09:40:02.120000+00:00,79.37063193201229,83.44155463034348,7.548353083353228,22.560514467961944,172.35742599817615,56.26070360798993,5.656854249492381,36.98823056394115,6.44131947449007,75.14003742872738,87.98863562983574,46.91246421666466
2023-01-27 09:40:02.160000+00:00,114.70057776544581,95.81368173380363,7.567974751466274,28.84534353563123,161.9230953706111,41.40151063580762,6.439222853051227,16.4924743261105,18.270282758541942,77.007034253406,87.29737682568857,33.50042727699491
2023-01-27 09:40:02.200000+00:00,122.46939497180404,80.76526198249513,7.958371957762703,47.669574016192534,107.42974040469393,33.42280493612446,6.113235934901706,12.056817981054303,21.97448942946033,37.55632730497239,26.549312579601565,25.40979714933933
2023-01-27 09:40:02.240000+00:00,146.44521664413077,43.57545079140572,7.64273441009184,86.46407528933867,32.25884308028457,25.669026517043246,5.656854249492381,19.67933768172525,14.694816312705058,35.00687582105549,21.165632637760734,47.494385908507056
2023-01-27 09:40:02.280000+00:00,153.04740379619125,19.931636899308597,2.461538461538545,38.36831550759892,46.01929321958106,47.38121185398119,1.7405705383054073,12.500576442447347,22.0195548961569,46.178229301072435,26.224428836653207,17.964777833789775
2023-01-27 09:40:02.320000+00:00,224.56308811289267,33.920954122567025,2.871794871794851,57.19315640043452,71.51714750954817,32.733024188764404,3.9597979746446037,25.52374028796944,21.40048678609202,33.274350884220965,12.316179445195209,11.273170057621577
2023-01-27 09:40:02.360000+00:00,176.80015498107986,105.90069132131177,5.201219330881971,39.97514077901069,50.39614126004594,28.888543819998294,5.656854249492381,13.165211070845935,25.320892057044368,41.8336505636401,9.972981204483418,22.39909090272898
2023-01-27 09:40:02.400000+00:00,95.16332807349954,114.72062875889549,4.424834422946772,43.480080485060114,76.31151658632007,33.75890759615958,4.424834422946772,21.270436387483482,17.92145396499217,39.09637547810214,14.159905492207457,6.563950701306073
2023-01-27 09:40:02.440000+00:00,161.19949177657057,54.111680179253234,6.25246402328883,21.232612197820536,43.11005431888918,31.100186511523262,5.27450326884028,11.9628240426776,32.09182967384746,15.31828853020675,18.34362828143707,8.859979149473316
2023-01-27 09:40:02.480000+00:00,105.47173772666534,74.19406987136294,4.600657072877032,40.13726448077895,32.86341272870412,26.113855716949047,5.656854249492381,36.578682316343766,23.08087394364437,40.86446548029909,24.54982444758158,24.677925358506133
2023-01-27 09:40:02.520000+00:00,87.06600465537595,76.5368784932848,5.359470153429641,81.60801813753078,49.08623112123869,27.5916407889383,4.297384096062739,10.608807688591012,11.511851616762781,23.490947327212687,23.398444463341818,7.3358242864485685
2023-01-27 09:40:02.560000+00:00,87.4166131680881,82.39034899580074,5.656854249492381,47.92835774692728,54.53207285894589,43.99411143605252,4.0,10.212860758253981,12.401638416732885,19.675160587692037,15.717948717948735,22.8366045657743
2023-01-27 09:40:02.600000+00:00,80.41080293940522,64.99038718793292,8.522808107370091,48.230445930662526,56.570583512066946,71.89412299522506,8.310390895896711,18.506576048739348,14.8687308282008,13.025641025641011,14.36812457943803,22.685078710316922
2023-01-27 09:40:02.640000+00:00,82.84893151362603,67.94728026102501,0.9173612215383731,18.748872985741404,81.80215244353779,84.49521694204557,8.096848401025554,25.53455057081577,14.435897435897443,8.410256410256409,16.090553803005523,18.034197155593368
2023-01-27 09:40:02.680000+00:00,72.90299228748849,72.97065178268667,5.221711614916029,39.03574278560172,116.06644072984572,78.03669203844792,8.0,20.118915495057426,14.435897435897443,8.502157303370026,9.528660770975065,13.773068611505604
2023-01-27 09:40:02.720000+00:00,51.547622881839416,76.29271501598484,5.656854249492381,58.746191114678645,146.053139960599,57.77958752015187,8.0,6.794070033212295,22.98660957263658,9.733653574937067,14.422906306448379,8.351685973034096
2023-01-27 09:40:02.760000+00:00,33.702622348454526,85.2380954740028,5.656854249492381,57.44987037867255,123.8811207504194,84.80696698797152,9.75185745905237,8.872428906081947,25.753963543143954,7.001786710810333,12.487115062085218,21.28431048628544
2023-01-27 09:40:02.800000+00:00,35.69091770953972,67.77905281132237,5.656854249492381,64.56077451829077,90.57142007502249,72.93702521690216,6.928203230275542,10.460832478585294,20.615528128088304,12.649110640673452,12.48344994303349,11.214801637354377
2023-01-27 09:40:02.840000+00:00,37.11573285541213,24.009998928591152,4.126776202820476,92.72834965966052,70.38769916432014,49.05270720586982,13.234024823949254,19.422500236791898,20.236741587726275,5.819499012325891,18.240605483901263,7.270451878226464
2023-01-27 09:40:02.880000+00:00,28.367312755988152,41.08179934256106,8.775686388947548,38.270762939114455,34.57704373107078,47.648287391394774,11.589743589743636,25.298323331644788,14.871794871794908,12.180726907500494,33.09108927701908,11.218883788074049
2023-01-27 09:40:02.920000+00:00,47.656166270890154,26.923617879969584,5.9754007665416005,18.99406019332769,20.597385369580763,45.14290515625798,4.1242640687119145,22.820528846147706,8.268749491621941,15.23036894352618,43.92039977735494,8.639297404239551
2023-01-27 09:40:02.960000+00:00,40.57016808125462,59.01700590428039,9.797958971132712,35.66227420729168,26.63709640575643,23.823926555258375,5.656854249492381,15.769230769230623,7.508653611517795,11.21480281528951,43.72081775151301,16.81644036524589
2023-01-27 09:40:03+00:00,31.235937285758684,91.5814163111167,9.203296512555,58.20390363993073,52.38350828039206,42.37190550742054,5.656854249492381,28.085965035669677,9.290842338249123,7.286922697882651,32.26935628724378,23.5834086321142
2023-01-27 09:40:03.040000+00:00,62.25591926626889,104.38045557159376,5.025641025641,54.539517816276714,49.35568853314229,67.24082348421057,6.187765111241128,24.694588308077183,12.20752126187385,9.267048109383964,26.699614414726643,21.877213601830224
2023-01-27 09:40:03.080000+00:00,48.72110631569814,90.19065050944403,11.384615384615403,66.69680654790979,41.43935076729248,74.36183859640246,9.160865937034217,35.70832832844811,20.56688143396011,6.162610812647255,19.231058706723402,23.182553724228338
2023-01-27 09:40:03.120000+00:00,22.91007528911491,72.4656157108145,7.282051282051273,91.26502121719918,93.53171968443414,40.7581868829017,5.885045092197047,23.408607078541905,11.835984496620876,9.609242964222771,21.123373082350426,16.947191298680877
2023-01-27 09:40:03.160000+00:00,13.634360013642883,110.07307600326436,4.33986753835741,97.8505329082932,192.44523274983828,24.86422124127725,6.928203230275509,14.694396314834181,147.27432175882467,12.064259016152329,29.38908811599946,10.595079434526962
2023-01-27 09:40:03.200000+00:00,35.96098066235879,83.9658261096049,6.197580191917214,140.28525163528172,196.68410425191607,9.450603899368778,8.248412632675045,13.703768914115397,164.6957953090454,9.135707646319513,16.249902995887062,13.79487179487175
2023-01-27 09:40:03.240000+00:00,13.695592754895586,30.883635982881394,8.242121002563891,195.3859249714533,41.98623505878126,63.44520849936343,12.807415389583285,19.068364010168377,62.081548095952925,6.17738188917921,14.907621102648424,12.615384615384643
2023-01-27 09:40:03.280000+00:00,34.53226091507135,46.809853408031856,7.549733678973801,160.93975081767658,37.72505475759955,73.2984335654499,11.47877466802148,19.795736843692467,46.54395754094046,4.467317865241426,19.364558425668026,9.342716958841418
2023-01-27 09:40:03.320000+00:00,33.53315671360869,51.087387605768676,4.5098013075360965,176.62036636826784,18.295790751232413,73.01630920903366,6.027217620960004,14.049782872882366,21.881189945825316,5.656854249492381,15.770128621097722,10.192385804735174
2023-01-27 09:40:03.360000+00:00,25.31925018003941,32.21852981154668,5.656854249492381,281.37553773394023,65.01974441998146,68.55767648881586,4.552284749830775,13.4720609227189,11.947699837665182,5.104569499661606,11.539710188638056,8.726603256781338
2023-01-27 09:40:03.400000+00:00,31.281627183696987,57.92595505049751,6.49798349326433,244.30335151915543,53.82682454539198,83.26829800993295,5.656854249492381,8.436322998432972,5.326041881620577,4.594768192125459,15.552638545959024,12.434509366884203
2023-01-27 09:40:03.440000+00:00,23.537006975784646,33.306997240084115,7.587770473182898,125.93398306628652,18.37542229409705,66.27146772423993,7.249586834738622,14.358173051679307,25.102985306825428,6.921245657379571,36.70705642834676,17.13387747229539
2023-01-27 09:40:03.480000+00:00,34.56877203488708,16.951533211552274,5.726889084521477,88.3383204419627,75.11990415329284,24.6779253585066,7.4193091368219015,13.255181173125276,12.000000000000155,11.643719206926642,22.177680924636327,17.178041198313508
2023-01-27 09:40:03.520000+00:00,12.399646883288863,15.829188839591016,4.0,94.46342450256081,79.55579800225436,45.179728646695054,4.722218519009492,17.179286221744572,30.667891619978533,12.271544231764027,20.359404627194568,17.2780047484871
2023-01-27 09:40:03.560000+00:00,29.746979402418276,25.61802024098755,6.281971650768808,78.35880539469841,126.58874455931735,34.39339732129552,7.136192196720413,18.702656637003557,17.389379015018196,6.18736955677617,17.89301879274119,13.3943047239973
2023-01-27 09:40:03.600000+00:00,66.79146528382137,37.75851939002408,7.382748521258467,64.8030385350049,152.86510755244194,28.90407100387341,8.013778673203642,13.930214594605921,27.794573268030007,8.514448309410483,19.900430789473614,17.287067356303677
2023-01-27 09:40:03.640000+00:00,34.5917323139681,49.14323319163502,4.849668845893536,45.69731486006303,77.47273915647479,52.025999993249364,10.016090991603063,12.19972635097647,25.17100343079104,14.52311649974055,14.316158623583885,9.804777885565674
2023-01-27 09:40:03.680000+00:00,60.41266276683118,49.13182025929863,4.849668845893526,45.29898556655852,82.62969121176027,67.78838003391101,11.049972365820354,9.806143935384018,12.218810306799742,12.712156983225258,14.361895609173638,10.025641025641011
2023-01-27 09:40:03.720000+00:00,57.625584237453445,44.632746433769576,4.7647019613041826,40.504255372042024,50.33150859999933,51.42942834385059,7.174123938957062,13.017606847533674,20.350209694604246,9.122752311078388,4.534472056505493,13.433929744572797
2023-01-27 09:40:03.760000+00:00,41.42837273560836,28.266413777907395,4.0,34.30618170433693,45.54962375230948,46.02747884453187,5.656854249492381,13.058286285561792,10.371071584023593,5.980719581292313,21.11350330277465,19.20240474921667
2023-01-27 09:40:03.800000+00:00,44.59254950483526,22.23409203238784,4.0,29.97943753451772,76.69243089963635,60.529242587960674,4.67973507671484,11.587637143433751,29.607520535748062,6.948717948717897,11.357816691600663,21.678278175205584
2023-01-27 09:40:03.840000+00:00,72.06331523703696,29.3667868934702,4.0,31.61413036391622,49.93027439808321,34.84425264566027,4.0,16.70844517263682,55.709435189853096,7.725048141708033,14.72791735997786,27.61379426255894
2023-01-27 09:40:03.880000+00:00,30.55824701949927,13.703881491721294,5.062086057366896,24.26087764573447,48.66054591610358,36.19977960528788,5.062086057366896,8.614409474848324,177.69753251458474,2.487047313432295,6.212524416311716,9.226836577158888
2023-01-27 09:40:03.920000+00:00,33.79553699611763,18.44733020399108,4.552284749830806,15.499540912006115,45.276752802430444,51.28709976598384,4.552284749830806,9.430041568458687,145.85314199011748,2.6666666666666363,16.529202521394215,8.522808107370057
2023-01-27 09:40:03.960000+00:00,32.08582669098553,16.655844383846993,5.147052941956246,14.910791142455778,41.88065466983079,61.801754056706685,9.987845828158498,9.031829557294918,51.31126710110462,7.461538461538408,16.14735343171025,22.173524035971305
2023-01-27 09:40:04+00:00,25.81812449878243,11.722027805441648,5.656854249492381,18.714015433260073,21.042544455816255,101.32264745402884,7.629029129056328,5.909732531069837,73.94960146301158,9.572893620300404,9.498403608899464,13.239787775914639
2023-01-27 09:40:04.040000+00:00,10.523896302656228,23.957295523203392,6.602216312125993,30.766055431303705,25.493746291175405,38.177182402471395,8.736137247635206,5.656854249492381,62.654875792022224,5.486656146444265,13.90789864030486,9.584511170251274
2023-01-27 09:40:04.080000+00:00,11.477097378204594,26.233138437371043,1.5988161300636152,15.388014351945113,17.769930457899836,25.09503149234144,5.337990531799887,7.9399193397305545,38.7814939324291,5.274503268840284,15.911512003671865,12.908563618770653
2023-01-27 09:40:04.120000+00:00,21.31388578144268,18.363207004472862,0.0,19.026297590440446,22.357859901651345,20.50121895875552,5.316986711134966,14.177446878757825,44.98797509339515,10.18838849834758,9.704238829111837,8.94427190999916
2023-01-27 09:40:04.160000+00:00,31.22758006349706,6.242229679930775,4.641521435480862,29.546573405388315,18.978032714778497,29.78611554409688,4.297384096062754,16.76305461424021,65.69517153878257,7.292428011257877,12.183195680379958,5.65685424949238
2023-01-27 09:40:04.200000+00:00,26.66658446227148,5.4019535957243106,5.656854249492381,43.80987538708985,35.49501505364847,30.178003667183024,6.415767664977308,16.214587419060855,35.90245589099161,4.369711421143532,15.118412323529114,13.497960639580297
2023-01-27 09:40:04.240000+00:00,25.966741948302303,13.570163252455206,0.8485281374238882,39.29704893853376,39.29591888782218,45.16668884962212,4.450492804657781,5.722051633122278,11.761127988003159,10.376053563217496,28.327575084721765,21.973952275997785
2023-01-27 09:40:04.280000+00:00,32.96831353408679,14.49200310765593,0.0,33.62071700914003,27.03632552474142,44.52164849719866,8.310390895896711,6.928203230275509,8.435441354191582,9.240451483622353,22.343958885935503,15.446984507600485
2023-01-27 09:40:04.320000+00:00,21.12223273943639,12.248431292498022,5.0766640700573245,34.83452739874802,31.224874142466856,7.480691328799562,5.994025291595605,6.928203230275509,5.2323714038117,7.199412503589636,7.9713397690745555,8.904982142944903
2023-01-27 09:40:04.360000+00:00,26.593615934172366,9.179327916922306,8.691393628421709,30.800029804300326,96.22313686829442,17.646071499356605,5.656854249492381,6.765209771200751,17.563383457854236,13.09366508498655,11.8884332742522,16.54183113247453
2023-01-27 09:40:04.400000+00:00,38.70207361960235,11.843295995384588,5.825439770543992,18.430455226328075,156.3057501332375,39.572384314442786,11.023613409267233,4.786568980339687,19.309267189840888,6.064270467915059,29.761053249698797,16.279486967542795
2023-01-27 09:40:04.440000+00:00,23.574687255568698,18.16798732393054,6.895604538460574,11.406828932084624,73.52428244790416,55.033344847219965,9.00502669433209,1.605382137692094,243.61001448998866,0.14504754485869942,31.235249172839932,6.888954432661982
2023-01-27 09:40:04.480000+00:00,13.977702817073517,0.0,4.0,18.58256166097671,59.743593284727,104.55264113911298,8.94427190999916,9.704238829111855,488.1838027825033,8.54400374531753,15.356596960297438,13.500108963589721
2023-01-27 09:40:04.520000+00:00,15.427839126871834,32.71492079963389,5.656854249492381,15.82448107153713,81.27235691439742,76.13266611989403,5.836142874907179,11.794147856671808,313.62373184733474,5.614370807197728,14.007105009640334,6.612493800640077
2023-01-27 09:40:04.560000+00:00,19.078264509153875,49.43184631693349,5.722051633122249,13.691653583201955,51.51711948788001,33.480433408925336,12.290533389843912,9.163166028238509,77.43422027197116,4.0,19.92320899579208,8.7361372476353
2023-01-27 09:40:04.600000+00:00,19.14840508349112,43.95843988096029,6.395264520254449,25.24844301968243,63.525859334854445,23.073242231774568,5.656854249492381,9.557175441069417,36.18324975146618,4.127450326883998,18.74841800055786,5.189536384250969
2023-01-27 09:40:04.640000+00:00,17.710890237442914,62.896614934420015,0.5801901794350434,17.078770661503164,58.96007571274279,23.10329721926435,5.656854249492381,10.797305029105713,30.359299195091175,5.656854249492381,15.99909737263271,6.4615384615383356
2023-01-27 09:40:04.680000+00:00,16.75844573294791,30.564875345599198,5.444437038019039,10.259297043833289,36.452317100935346,30.490225198546078,5.656854249492381,22.124997803589086,26.145315001653106,5.752529888971909,20.6309338921876,10.666666666666758
2023-01-27 09:40:04.720000+00:00,11.51448808173231,32.63850688714248,4.89199368786648,9.47580624890927,33.02129713664874,20.167947830043815,5.656854249492381,30.96661639282763,14.055086815685714,6.033412816289371,13.367174089908165,11.63941025797521
